id,SalePrice
2736,136463.04080354582
2737,118383.22185305202
2738,139024.36672376294
2739,160956.650302195
2740,134874.35303140365
2741,152821.90926679637
2742,157737.73526135116
2743,163056.71310578278
2744,161795.14157281717
2745,139365.90919924082
2746,136975.8729987969
2747,145157.94168845157
2748,129927.48088886293
2749,130147.40529751184
2750,135463.4890840608
2751,136928.30745895713
2752,202325.50385973236
2753,143889.94211504055
2754,198085.02305094173
2755,144049.59417111232
2756,93623.06862855233
2757,70998.26311157555
2758,93519.76144490125
2759,163869.26292279494
2760,128005.766413355
2761,144263.75620774765
2762,146649.35684056007
2763,189719.63425589693
2764,155583.0421775392
2765,272775.7403277596
2766,141404.69093995477
2767,84742.81082948523
2768,128397.56327913182
2769,129532.2692690604
2770,137155.89694481168
2771,103131.42940109065
2772,111201.18561058606
2773,178131.48802178146
2774,145157.6895121234
2775,114856.64614736459
2776,144157.2256273932
2777,150710.96334260993
2778,99158.07382019337
2779,134045.05217768677
2780,95492.38926965384
2781,93776.85749407181
2782,93985.79938769646
2783,92538.55152147688
2784,118125.59284010706
2785,144986.81804057292
2786,68543.33333768604
2787,136000.50610249507
2788,79336.06267919659
2789,164322.9519619291
2790,94411.40708851181
2791,106473.89208240641
2792,59077.71802049092
2793,152275.5121595381
2794,102620.17525974855
2795,118753.5016946003
2796,99478.31260627166
2797,198607.05217195337
2798,107852.40554856691
2799,118267.81034406916
2800,70801.70325744987
2801,115506.77300348783
2802,132004.57318404925
2803,173694.34532308584
2804,132267.82689555068
2805,98488.92763384127
2806,84215.64734184249
2807,150076.32984864406
2808,148337.71625715238
2809,132143.33401796347
2810,125334.57323152074
2811,163741.1255497579
2812,160172.15683575635
2813,162133.65510498383
2814,159552.6512562409
2815,109841.4677446333
2816,233371.80960414186
2817,156600.08917434138
2818,133856.56423407918
2819,169856.951443406
2820,142918.42106679876
2821,109978.00040930544
2822,206465.23678890473
2823,324425.17428349715
2824,186002.24306645148
2825,143126.63161470878
2826,131341.08130516647
2827,143052.07455920032
2828,223983.54936239592
2829,217908.57770016903
2830,232908.74273319548
2831,172423.82462999466
2832,246169.44908628357
2833,306782.7200922585
2834,218720.14401731247
2835,218759.55176328233
2836,191272.24429713725
2837,161785.24065989384
2838,150832.0091871872
2839,174209.3426287779
2840,202334.92799772733
2841,206855.23051386516
2842,239368.9151311334
2843,151547.31935221233
2844,173998.656331733
2845,124979.28782519631
2846,212799.52536117527
2847,207917.97805801377
2848,218576.22965421065
2849,198506.13757922643
2850,281218.9540396081
2851,218185.5704034268
2852,238016.8374663402
2853,239935.0374840345
2854,140426.6207901212
2855,201050.7829827698
2856,198111.3306133463
2857,188882.65273718105
2858,210138.63624943717
2859,117776.2902813308
2860,125849.8841875725
2861,128919.22698520026
2862,187600.66814103266
2863,124551.26100390316
2864,250137.58477510937
2865,134291.53196548412
2866,138740.44752651392
2867,104139.83900670857
2868,101215.9300441914
2869,98337.91386742888
2870,121655.09035990183
2871,75199.10092404309
2872,47780.44438973819
2873,97543.61415081928
2874,156287.0031604212
2875,119461.2350837896
2876,161123.29789489674
2877,156656.66345659367
2878,158088.93285144877
2879,147421.19351603286
2880,106815.19562005773
2881,154319.72934121668
2882,181876.0876593535
2883,198237.2993472599
2884,195752.8435785826
2885,193684.93604517187
2886,235435.7786659037
2887,99177.95194124631
2888,153912.82312905055
2889,59666.197341291336
2890,83778.62126360033
2891,140165.17754147647
2892,42408.11771545839
2893,71721.61218022778
2894,57217.67977009893
2895,333850.26435423596
2896,272821.8459001261
2897,218374.0666695657
2898,148986.49745567644
2899,210581.92556212711
2900,157896.19767053248
2901,220720.1389054478
2902,188058.94561771883
2903,328059.4144392814
2904,346500.62030398386
2905,82104.23685136552
2906,182457.7151258679
2907,113125.07829716429
2908,124484.1159568626
2909,157433.05346919605
2910,78511.09140451974
2911,81666.883834773
2912,149785.80251534728
2913,81734.52947939717
2914,79985.43257955815
2915,87864.85695871497
2916,82415.11560415522
2917,174811.90512721048
2918,113306.99675820024
2919,227383.07501767788
